CH1,CH2,CH3,CH4
733,735,737,740
734,736,737,739
733,734,733,736
732,731,732,735
730,731,731,735
730,729,730,732
727,726,727,727
725,725,725,726
724,725,724,726
723,723,720,724
723,722,718,721
723,723,720,720
724,726,721,723
727,727,724,728
728,730,727,730
732,733,732,735
734,733,735,737
736,735,737,739
734,735,737,738
731,733,736,737
730,731,733,736
729,730,732,733
728,730,729,730
725,726,726,727
724,724,726,728
724,724,723,725
722,723,722,721
722,722,716,720
724,724,721,723
725,726,724,725
728,728,726,728
731,733,732,735
732,733,733,737
734,734,734,739
734,736,736,739
734,734,734,737
731,731,733,737
731,731,732,735
729,729,730,732
727,729,729,729
725,725,727,728
724,723,724,725
724,723,721,723
724,722,717,724
722,722,718,722
724,725,719,723
726,726,724,725
727,729,726,729
732,733,733,736
733,733,737,738
735,734,738,738
734,735,737,738
731,734,736,735
730,732,733,734
729,730,731,732
728,729,729,731
726,725,725,727
725,725,726,726
724,725,723,726
721,724,721,721
721,723,719,720
723,723,721,724
724,725,723,723
727,729,725,727
729,729,727,731
732,733,732,736
733,735,734,739
735,735,736,740
735,735,734,738
732,732,735,737
730,731,735,735
730,729,733,734
728,729,731,731
726,726,726,726
724,725,725,726
723,723,723,723
723,722,720,721
721,722,720,719
724,724,721,723
724,726,724,724
725,728,725,727
732,733,731,731
732,733,734,736
733,734,738,739
734,735,738,738
733,735,735,734
731,732,733,735
730,731,732,735
729,730,729,731
728,728,727,730
724,726,726,728
723,724,724,725
722,724,721,722
722,723,718,721
722,722,719,721
725,725,721,723
726,727,723,727
728,729,725,729
731,733,731,736
732,733,735,739
735,735,737,740
735,734,736,738
732,732,735,736
731,731,729,734
729,729,732,734
728,729,731,732
726,726,727,728
725,725,726,727
723,724,724,725
721,723,723,721
721,723,718,720
723,723,720,721
724,726,723,724
727,728,724,728
729,730,728,731
733,734,735,736
734,734,738,739
735,736,737,740
736,735,735,738
733,732,734,737
731,730,733,736
731,729,731,734
727,728,729,730
725,726,725,728
723,724,724,726
723,724,721,723
723,722,719,721
722,722,718,717
724,725,719,721
726,726,721,728
727,728,725,728
731,734,731,734
732,733,732,737
734,734,735,739
734,734,737,739
731,733,735,737
730,731,733,735
729,730,733,734
729,730,732,731
728,728,727,728
724,725,724,727
723,724,721,725
722,723,721,722
721,723,718,718
723,723,718,719
724,724,723,723
727,728,725,726
729,728,728,729
731,733,736,736
734,734,738,739
733,735,737,740
735,737,735,739
733,733,731,737
731,731,730,734
731,730,731,734
728,729,731,733
726,726,726,727
725,724,726,725
724,724,724,724
723,722,720,723
722,722,719,721
722,724,720,722
725,724,722,724
726,728,726,727
728,730,728,731
732,733,734,736
734,734,736,738
735,735,738,739
733,734,737,737
731,733,733,734
730,731,732,734
729,730,731,732
729,726,728,732
726,726,724,728
724,724,724,726
723,723,723,724
722,724,720,721
723,723,717,720
725,724,720,722
726,727,722,727
729,728,725,729
732,734,733,735
733,733,735,736
734,735,737,738
735,735,736,738
734,733,734,736
732,731,734,734
731,731,733,734
728,728,732,732
725,728,728,729
725,725,724,730
725,724,722,727
723,722,720,723
722,722,719,720
721,723,720,722
724,726,721,724
726,728,725,726
728,730,726,729
732,733,733,736
733,734,736,740
734,735,738,741
734,735,738,738
732,734,734,736
731,731,733,734
729,731,731,733
728,729,730,733
726,724,726,727
724,725,725,728
723,724,724,726
723,724,719,722
722,723,716,720
724,723,717,722
725,726,719,724
727,727,723,727
729,731,728,730
733,733,732,737
733,735,736,739
735,735,737,742
735,733,735,738
730,732,732,735
730,731,732,734
728,729,732,731
729,729,729,729
726,726,726,728
723,725,726,727
723,723,722,724
721,724,720,720
722,724,718,719
724,724,720,723
725,728,722,725
728,729,725,728
731,733,732,734
732,733,735,736
734,735,737,740
735,736,736,741
734,733,734,738
732,732,733,735
730,732,730,733
729,729,729,731
726,727,727,729
724,725,725,728
724,724,724,726
723,722,722,725
722,722,721,720
722,724,720,720
724,725,722,723
726,728,726,726
729,729,727,729
732,734,733,735
733,734,736,739
734,736,738,741
734,735,737,738
733,732,734,737
731,731,731,735
731,730,729,731
729,729,728,733
726,725,726,728
724,725,725,727
724,724,723,725
723,723,719,722
722,722,716,722
723,723,719,723
724,726,721,726
727,727,725,728
729,732,729,732
733,734,733,737
733,735,735,739
735,734,737,741
734,733,735,739
732,732,734,735
731,731,733,734
729,729,730,732
728,729,729,730
726,726,726,728
724,724,725,726
723,723,722,724
722,723,719,720
721,723,717,719
724,725,720,722
725,727,724,724
728,729,726,729
733,732,733,736
732,733,736,738
733,735,738,739
735,736,737,739
733,734,734,737
731,733,732,735
730,731,732,733
728,729,730,733
726,726,727,728
724,725,725,727
724,724,723,725
722,723,720,724
722,722,717,722
723,723,719,724
724,725,721,725
727,726,724,728
728,729,728,729
732,732,732,737
733,735,735,740
734,735,737,741
734,734,735,738
730,733,733,734
730,731,731,734
729,730,730,732
728,729,728,732
726,725,724,727
725,724,723,726
724,724,723,726
721,723,718,721
722,723,715,719
723,725,716,722
725,726,720,724
727,728,725,727
731,731,732,732
732,733,735,739
734,734,738,741
735,735,739,740
735,733,737,738
730,731,737,736
730,731,733,735
729,729,732,732
727,728,729,730
726,727,726,727
724,724,724,726
722,723,722,726
721,722,719,720
721,723,716,719
724,725,719,723
724,727,724,728
728,729,726,730
732,732,734,736
733,733,735,736
734,735,737,739
734,737,738,739
733,734,735,738
733,732,733,735
731,732,731,733
730,729,729,732
727,726,726,728
